medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013004675,2013004672,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,2,497,2.3,-73.950623,40.779423,-73.972649,40.752533
2013002310,2013002307,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,598,3.4,-73.987267,40.729313,-74.007248,40.705265
2013008517,2013008513,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,512,1.8,-73.971603,40.676105,-73.992111,40.684151
2013005050,2013005047,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,671,1.5,-74.006348,40.733204,-73.994194,40.721161
2013005701,2013005698,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,213,1,-73.953499,40.775669,-73.951073,40.786018
2013000200,2013000200,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,1,281,0.7,-73.876877,40.74826,-73.864594,40.750286
2013008518,2013008514,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,2,405,0.8,-74.007568,40.726276,-73.996552,40.722031
2013002316,2013002313,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,2,307,1,-73.961983,40.767864,-73.973175,40.763775
2013002286,2013002283,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,1,734,2.5,-74.003754,40.713478,-73.994102,40.745125
2013003995,2013003992,CMT,1,N,1/1/2013 0:32,1/1/2013 1:19,2,2774,6.4,-73.98793,40.76466,-73.888123,40.745514
2013003129,2013003126,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,2,501,1.6,-73.983597,40.749996,-74.000031,40.730602
2013000068,2013000068,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,2,482,1.7,-73.977898,40.729671,-73.999771,40.722015
2013004573,2013004570,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,2,407,0.9,-74.006783,40.730373,-73.998138,40.723862
2013005278,2013005275,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:41,4,511,1.6,-73.955978,40.693466,-73.973343,40.686806
2013008519,2013008515,CMT,2,N,1/1/2013 0:32,1/1/2013 1:01,1,1733,19.2,-73.783432,40.646538,-74.0075,40.705254
2013003945,2013003942,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,354,1.1,0,0,0,0
2013005687,2013005684,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:47,3,881,2.4,-73.978714,40.713707,-74.000587,40.72826
2013003213,2013003210,CMT,1,N,1/1/2013 0:32,1/1/2013 0:48,2,941,4.7,-74.007286,40.743587,-73.952278,40.772163
2013000980,2013000977,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,2,260,0.9,-73.977684,40.786755,-73.980324,40.778954
2013005397,2013005394,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,2,1162,3.6,-73.979332,40.693523,-73.93869,40.695904
2013008520,2013008516,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,3,552,1.3,-74.002129,40.734783,-73.994202,40.72113
2013001320,2013001317,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,242,0.9,-73.950424,40.813339,-73.955345,40.820267
2013007260,2013007256,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,177,0.7,-73.98793,40.735085,-73.983032,40.742023
2013002399,2013002396,CMT,1,N,1/1/2013 0:32,1/1/2013 0:48,1,931,3.9,-73.943634,40.810532,-73.961693,40.7645
2013008521,2013008517,CMT,2,N,1/1/2013 0:32,1/1/2013 1:02,1,1792,13.6,-73.781975,40.6446,-73.999939,40.731232
2013007459,2013007455,CMT,1,N,1/1/2013 0:32,1/1/2013 0:47,1,889,4.1,-74.0019,40.746002,-73.993324,40.700474
2013001910,2013001907,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,672,2,-73.992546,40.745316,-73.97081,40.761375
2013008522,2013008518,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,205,1,-73.972679,40.792702,-73.964867,40.806522
2013004697,2013004694,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,679,2.3,-73.947121,40.771805,-73.9646,40.792614
2013004607,2013004604,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,2,134,0.3,-73.967842,40.765297,-73.96447,40.770199
2013003578,2013003574,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,4,1177,4,-74.004036,40.70734,-73.999557,40.749004
2013007262,2013007258,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,3,439,1.8,-73.970963,40.755592,-73.951241,40.770527
2013005927,2013005923,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,3,218,0.9,-73.989227,40.730045,-74.000084,40.727123
2013007001,2013006997,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,537,1.6,-73.976555,40.75922,-73.991951,40.770596
2013008523,2013008519,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,406,0.6,-73.977524,40.755272,-73.979416,40.749756
2013007237,2013007233,CMT,1,N,1/1/2013 0:32,1/1/2013 0:48,1,951,3,-74.007126,40.716057,-73.977821,40.751919
2013000573,2013000571,VTS,1,,1/1/2013 0:33,1/1/2013 0:49,5,960,3.21,-71.309418,41.453693,0,41.453693
2013001381,2013001378,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,0.82,-73.951195,40.7827,-73.959435,40.781101
2013001712,2013001709,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,6,480,1.51,-73.977539,40.763924,-73.995094,40.72501
2013002821,2013002818,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,1,780,1.83,-73.994667,40.734581,-73.992516,40.71524
2013002084,2013002081,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,5,420,1.89,-73.971924,40.751484,-73.956512,40.770561
2013008524,2013008520,VTS,1,,1/1/2013 0:33,1/1/2013 0:50,5,1020,3.09,-73.979088,40.753414,-73.947334,40.781021
2013008525,2013008521,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,6,480,1.7,-73.974174,40.757347,-73.957512,40.774418
2013008526,2013008522,VTS,1,,1/1/2013 0:33,1/1/2013 1:08,1,2100,23.19,-73.776665,40.645298,-73.892906,40.871216
2013008527,2013008523,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,1,180,0.87,-73.997932,40.736031,-73.994591,40.745403
2013001720,2013001717,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,1,600,0.7,-73.983887,40.744953,-73.991776,40.749123
2013002828,2013002825,VTS,1,,1/1/2013 0:33,1/1/2013 0:55,2,1320,4.52,-73.9748,40.783058,-73.938469,40.819778
2013003636,2013003632,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,1,420,1.7,-73.979645,40.739876,-73.994354,40.719368
2013005094,2013005091,VTS,1,,1/1/2013 0:33,1/1/2013 1:02,6,1740,7.06,-73.939728,40.847321,-73.983139,40.766411
2013001393,2013001390,VTS,1,,1/1/2013 0:33,1/1/2013 0:57,1,1440,2.92,-73.972786,40.785606,-73.976624,40.754402
2013004017,2013004014,VTS,1,,1/1/2013 0:33,1/1/2013 0:39,1,360,1.52,-73.970955,40.788422,-73.984085,40.770416
2013004018,2013004015,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,1,420,1.38,-73.977806,40.755474,-73.964531,40.765656
2013008528,2013008524,VTS,1,,1/1/2013 0:33,1/1/2013 0:48,3,900,2.41,-73.976471,40.757423,-73.953087,40.771877
2013008529,2013008525,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,5,240,1.19,-73.968353,40.758972,-73.959503,40.773579
2013008530,2013008526,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,1,780,1.15,-73.99147,40.744656,-73.97966,40.752899
2013006057,2013006053,VTS,1,,1/1/2013 0:33,1/1/2013 0:42,2,540,4.75,-74.004082,40.707207,-73.974098,40.750607
2013004409,2013004406,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,5,720,2.2,-73.987,40.742901,-74.008575,40.73333
2013002091,2013002088,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,5,420,1.79,-73.961678,40.764263,-73.956764,40.780659
2013006598,2013006594,VTS,1,,1/1/2013 0:33,1/1/2013 0:48,4,900,2.53,-74.003502,40.720451,-73.978912,40.741146
2013004023,2013004020,VTS,1,,1/1/2013 0:33,1/1/2013 0:47,1,840,6.01,-74.009323,40.706341,-73.97139,40.760548
2013005451,2013005448,VTS,1,,1/1/2013 0:33,1/1/2013 1:05,2,1920,4.75,-73.987473,40.780476,-73.986053,40.731907
2013003644,2013003640,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,4,420,0.93,-73.951942,40.777779,-73.953033,40.785782
2013001063,2013001060,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,5,780,2.59,-73.977058,40.74527,-73.994774,40.718609
2013000582,2013000579,VTS,1,,1/1/2013 0:33,1/1/2013 0:58,1,1500,6.09,-73.98056,40.730469,-73.920822,40.743237
2013000583,2013000580,VTS,1,,1/1/2013 0:33,1/1/2013 0:52,1,1140,4.14,-73.998535,40.760052,-74.006058,40.711838
2013006066,2013006062,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,1,780,4.01,-74.000519,40.742382,-73.97818,40.783081
2013001067,2013001064,VTS,1,,1/1/2013 0:33,1/1/2013 1:03,1,1800,8.77,-73.935616,40.708817,-73.977631,40.776062
2013007498,2013007494,VTS,1,,1/1/2013 0:33,1/1/2013 0:51,2,1080,6.82,-73.977966,40.778603,-73.938377,40.850632
2013008531,2013008527,VTS,1,,1/1/2013 0:33,1/1/2013 1:02,5,1740,2.47,-73.975853,40.760662,-74.004097,40.740513
2013008532,2013008528,VTS,1,,1/1/2013 0:33,1/1/2013 0:48,1,900,2.88,-73.979073,40.753304,-73.949333,40.78183
2013002841,2013002838,VTS,1,,1/1/2013 0:33,1/1/2013 0:58,1,1500,4.96,-73.997673,40.756573,-73.948059,40.778702
2013000004,2013000004,VTS,1,,1/1/2013 0:33,1/1/2013 0:56,4,1380,7.32,-73.995773,40.726494,-73.920128,40.769382
2013001071,2013001068,VTS,1,,1/1/2013 0:33,1/1/2013 0:35,1,120,0.84,-73.937859,40.796825,-73.944946,40.787201
2013002457,2013002454,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,2,300,1.09,-73.988121,40.722927,-74.001419,40.731102
2013006341,2013006337,VTS,1,,1/1/2013 0:33,1/1/2013 1:03,1,1800,3.45,-73.976898,40.764168,-74.005577,40.726543
2013008533,2013008529,VTS,1,,1/1/2013 0:33,1/1/2013 1:06,2,1980,3.31,-73.985085,40.75386,-73.999352,40.733528
2013008534,2013008530,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,1.04,-73.991318,40.717274,-73.983696,40.729809
2013005113,2013005110,VTS,1,,1/1/2013 0:33,1/1/2013 0:48,1,900,2.62,-73.964355,40.758293,-73.99044,40.73698
2013004777,2013004774,VTS,1,,1/1/2013 0:33,1/1/2013 0:51,1,1080,5.6,-73.984261,40.725136,-73.982567,40.784908
2013007300,2013007296,VTS,1,,1/1/2013 0:33,1/1/2013 0:42,4,540,1.72,-74.008209,40.737545,-73.984726,40.728966
2013001073,2013001070,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,3,240,0.62,-74.003433,40.722752,-74.002754,40.728626
2013001074,2013001071,VTS,1,,1/1/2013 0:33,1/1/2013 1:02,1,1740,2.38,-73.974182,40.755775,-73.994751,40.760658
2013004420,2013004417,VTS,1,,1/1/2013 0:33,1/1/2013 0:52,1,1140,5.22,-73.981628,40.783859,-74.009918,40.721458
2013008535,2013008531,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,5,780,3.13,-73.98764,40.766521,-73.965736,40.800407
2013004421,2013004418,VTS,1,,1/1/2013 0:33,1/1/2013 0:54,2,1260,4.2,-73.998466,40.745201,-73.97084,40.792614
2013001411,2013001408,VTS,1,,1/1/2013 0:33,1/1/2013 0:49,1,960,3.31,-73.997627,40.747429,-73.976128,40.748508
2013001413,2013001410,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,2,240,0.72,-73.999756,40.717999,-73.996613,40.725498
2013004782,2013004779,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,1.16,-73.985359,40.778648,-73.975945,40.791553
2013002460,2013002457,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,3,480,1.62,-73.97049,40.799061,-73.985458,40.778656
2013008536,2013008532,VTS,1,,1/1/2013 0:33,1/1/2013 0:35,1,120,0.34,-73.990021,40.741623,-73.991463,40.738884
2013008537,2013008533,VTS,1,,1/1/2013 0:33,1/1/2013 0:54,4,1260,9.33,-73.979294,40.752945,-73.868233,40.768692
2013003259,2013003255,VTS,1,,1/1/2013 0:33,1/1/2013 0:44,6,660,2.24,-74.005295,40.730236,-73.988922,40.763565
2013000120,2013000120,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,6,720,3.39,-73.990952,40.734867,-73.956612,40.766388
2013008538,2013008534,VTS,1,,1/1/2013 0:33,1/1/2013 0:55,2,1320,2.91,-73.980484,40.754162,-73.989075,40.723068
2013008539,2013008535,VTS,1,,1/1/2013 0:33,1/1/2013 1:01,1,1680,8.75,-73.999931,40.758652,-73.974251,40.673233
2013002848,2013002845,VTS,1,,1/1/2013 0:33,1/1/2013 0:57,2,1440,12.55,-73.976692,40.762348,-73.814461,40.702557
2013004787,2013004784,VTS,1,,1/1/2013 0:33,1/1/2013 0:42,1,540,2.49,-73.984047,40.775467,-73.954781,40.787449
2013002468,2013002465,VTS,1,,1/1/2013 0:33,1/1/2013 0:49,1,960,4.64,-74.015388,40.706688,-73.98468,40.732307
2013008540,2013008536,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,1,180,0.73,-73.967262,40.760788,-73.961754,40.768402
2013008541,2013008537,VTS,1,,1/1/2013 0:33,1/1/2013 1:01,1,1680,3.16,-73.993996,40.751453,-73.967964,40.765575
2013004429,2013004426,VTS,1,,1/1/2013 0:33,1/1/2013 0:50,1,1020,9.97,-73.987076,40.720802,-73.868935,40.759827
2013006348,2013006344,VTS,1,,1/1/2013 0:33,1/1/2013 0:35,5,120,0.01,-73.974869,40.744419,-73.975006,40.744476
2013008542,2013008538,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,0.86,-73.972542,40.677418,-73.98037,40.688217
2013004045,2013004042,VTS,1,,1/1/2013 0:33,1/1/2013 0:51,5,1080,3.64,-73.988068,40.73468,-73.951248,40.770832
2013002113,2013002110,VTS,1,,1/1/2013 0:33,1/1/2013 0:52,5,1140,1.82,-73.982452,40.773151,-73.956253,40.767586
2013002471,2013002468,VTS,1,,1/1/2013 0:33,1/1/2013 0:42,1,540,2.35,-73.971077,40.761799,-73.949852,40.785446
2013002115,2013002112,VTS,1,,1/1/2013 0:33,1/1/2013 0:39,3,360,1.28,-73.989624,40.725937,-73.984215,40.737358
2013005773,2013005770,VTS,1,,1/1/2013 0:33,1/1/2013 0:39,2,360,1.1,-73.95491,40.815277,-73.944756,40.828136
2013002473,2013002470,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,1,300,1.08,-73.968018,40.792366,-73.953987,40.787579
2013008543,2013008539,VTS,1,,1/1/2013 0:33,1/1/2013 1:09,1,2160,10.3,-74.006371,40.71199,-73.954201,40.821186
2013005131,2013005128,VTS,1,,1/1/2013 0:33,1/1/2013 0:39,1,360,1.25,-73.977142,40.752155,-73.986687,40.739658
2013003267,2013003263,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,1,600,2.15,-73.990089,40.762325,-74.005219,40.708897
2013001755,2013001752,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,2,480,1.62,-73.998856,40.742226,-73.984856,40.732578
2013002120,2013002117,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,1,420,1.05,-73.975655,40.749104,-73.980392,40.738625
2013006354,2013006350,VTS,1,,1/1/2013 0:33,1/1/2013 0:44,1,660,2.58,-73.983704,40.743935,-73.961449,40.766811
2013002485,2013002482,VTS,1,,1/1/2013 0:33,1/1/2013 1:10,6,2220,5.31,-73.984016,40.744381,-73.976463,40.790638
2013008544,2013008540,VTS,1,,1/1/2013 0:33,1/1/2013 0:47,2,840,4.82,-73.776794,40.645191,-73.765205,40.682106
2013008545,2013008541,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,2,240,1.87,-73.959808,40.710979,-73.992409,40.719971
2013008546,2013008542,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,2,720,2.02,-74.007332,40.715828,-74.004196,40.738121
2013002735,2013002732,CMT,1,N,1/1/2013 0:33,1/1/2013 0:44,1,702,1.5,-73.98082,40.742439,-74.000763,40.742111
2013001088,2013001085,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,1,300,0.89,-73.983162,40.776524,-73.980301,40.714088
2013008547,2013008543,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,5,480,1.65,-73.985924,40.72681,-73.994858,40.740639
2013000404,2013000402,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,5,420,3.64,-74.004456,40.725582,-73.947067,40.722939
2013008548,2013008544,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,3,420,1.66,-73.997437,40.741776,-74.006638,40.720516
2013002492,2013002489,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,2,780,5.12,-73.987526,40.719765,-73.956352,40.771568
2013002875,2013002872,VTS,1,,1/1/2013 0:33,1/1/2013 1:01,1,1680,15.02,-73.996277,40.715946,-73.894165,40.863354
2013006363,2013006359,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,1,600,1.31,0,0,0,0
2013006879,2013006875,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,1,480,1.56,-73.965263,40.775242,-73.971146,40.758121
2013002495,2013002492,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,0.94,-73.961105,40.774876,-73.97142,40.782349
2013002131,2013002128,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,0.94,-73.947716,40.825378,-73.943069,40.834171
2013004448,2013004445,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,5,600,1.51,-73.986458,40.73035,-74.005096,40.739986
2013008549,2013008545,VTS,1,,1/1/2013 0:33,1/1/2013 0:48,1,900,2.49,-73.982132,40.752323,-73.992683,40.724216
2013007319,2013007315,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,1.28,-73.960541,40.761559,-73.956825,40.775055
2013006620,2013006616,VTS,1,,1/1/2013 0:33,1/1/2013 0:44,1,660,2.67,-73.995354,40.759922,-73.97065,40.793732
2013004806,2013004803,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,5,720,2.95,-73.965332,40.759167,-73.989029,40.723049
2013003292,2013003288,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,1,420,1.24,-73.965317,40.771797,-73.960869,40.761631
2013005788,2013005785,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,6,180,0.54,-73.95269,40.766506,-73.95858,40.768673
2013004449,2013004446,VTS,1,,1/1/2013 0:33,1/1/2013 0:51,1,1080,3.86,-73.95517,40.779999,-73.979668,40.733368
2013008550,2013008546,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,4,480,1.16,-73.97242,40.765163,-73.977699,40.752644
2013004080,2013004077,VTS,4,,1/1/2013 0:33,1/1/2013 0:41,1,480,1.56,-73.974213,40.763111,-73.95462,40.769653
2013005481,2013005478,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,2,720,2.73,-73.978714,40.745018,-73.983902,40.717583
2013008551,2013008547,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,3,420,0.92,-73.983963,40.743591,-73.987335,40.733307
2013005482,2013005479,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,1,600,3.86,-73.991997,40.69952,-73.957832,40.715195
2013007719,2013007715,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,1,780,3.59,-74.006668,40.743931,-74.016891,40.704956
2013008552,2013008548,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,1,240,1.01,-73.991096,40.739552,-73.991096,40.739552
2013004084,2013004081,VTS,1,,1/1/2013 0:33,1/1/2013 0:52,2,1140,3.55,-73.981483,40.772781,-73.946335,40.777317
2013001771,2013001768,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,1,180,0.75,-74.006325,40.733334,-74.001678,40.740837
2013002888,2013002885,VTS,1,,1/1/2013 0:33,1/1/2013 0:59,1,1560,6.08,-73.99501,40.734196,-73.978241,40.788418
2013008553,2013008549,VTS,1,,1/1/2013 0:33,1/1/2013 1:09,5,2160,15.22,-73.974258,40.783741,-73.961899,40.648403
2013005487,2013005484,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,2,420,1.56,-73.981987,40.770741,-73.972786,40.790855
2013000609,2013000606,VTS,1,,1/1/2013 0:33,1/1/2013 1:12,1,2340,13.37,-73.96302,40.804321,-73.964996,40.674973
2013008554,2013008550,VTS,1,,1/1/2013 0:33,1/1/2013 0:34,2,60,0,-73.972954,40.758266,0,0
2013006101,2013006097,VTS,1,,1/1/2013 0:33,1/1/2013 0:50,5,1020,8.07,-73.994804,40.71891,-73.947411,40.783936
2013001101,2013001098,VTS,1,,1/1/2013 0:33,1/1/2013 1:04,3,1860,5.95,0,0,0,0
2013002508,2013002505,VTS,1,,1/1/2013 0:33,1/1/2013 0:56,1,1380,3.14,-73.963341,40.756866,-73.994812,40.765678
2013004454,2013004451,VTS,1,,1/1/2013 0:33,1/1/2013 0:37,4,240,0.82,-73.977753,40.789085,-73.972275,40.799053
2013003689,2013003685,VTS,1,,1/1/2013 0:33,1/1/2013 1:02,1,1740,7.03,-73.976089,40.757263,-73.92379,40.844173
2013005794,2013005791,VTS,1,,1/1/2013 0:33,1/1/2013 0:49,1,960,2.87,-73.989723,40.73991,-73.985603,40.768867
2013008555,2013008551,VTS,1,,1/1/2013 0:33,1/1/2013 0:55,1,1320,5.13,-74.00573,40.737083,-73.965942,40.795681
2013005491,2013005488,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,1,300,1,-73.952377,40.786423,-73.94651,40.777424
2013001782,2013001779,VTS,1,,1/1/2013 0:33,1/1/2013 0:50,5,1020,5.67,-73.985275,40.773499,-73.944832,40.836552
2013001107,2013001104,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,1,180,0.76,-73.95507,40.785995,-73.969749,40.793854
2013004457,2013004454,VTS,1,,1/1/2013 0:33,1/1/2013 0:50,5,1020,3.37,-73.998642,40.732208,-73.98838,40.769382
2013007327,2013007323,VTS,1,,1/1/2013 0:33,1/1/2013 0:58,1,1500,3.32,-73.960159,40.778881,-73.98719,40.738941
2013003696,2013003692,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,2,600,2.12,-73.99781,40.741238,-73.983551,40.721657
2013000419,2013000417,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,2,720,1.6,-73.979584,40.743645,-74.004242,40.751816
2013003306,2013003302,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,5,180,0.68,-73.984642,40.779716,-73.981201,40.781132
2013002908,2013002905,VTS,1,,1/1/2013 0:33,1/1/2013 0:56,1,1380,1.52,-73.963951,40.76524,-73.981071,40.747643
2013002147,2013002144,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,5,420,1.03,-73.983299,40.738953,-73.99395,40.735382
2013001456,2013001453,VTS,1,,1/1/2013 0:33,1/1/2013 0:42,1,540,2.64,-74.01046,40.715305,-73.987015,40.690132
2013006637,2013006633,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,1,300,0.98,-73.982002,40.776897,-73.950104,40.780582
2013004458,2013004455,VTS,1,,1/1/2013 0:33,1/1/2013 1:03,2,1800,8.36,-73.985519,40.726887,-73.963387,40.718643
2013008556,2013008552,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,1,720,1.18,-73.989761,40.747105,-73.974854,40.749195
2013002523,2013002520,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,5,300,1.14,-73.984863,40.748283,-74.011497,40.716633
2013002913,2013002910,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,1,420,2.2,-73.965965,40.805515,-73.94622,40.827099
2013004090,2013004087,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,1,180,0.56,-73.94912,40.776855,-73.956757,40.780281
2013008190,2013008186,VTS,1,,1/1/2013 0:33,1/1/2013 0:49,1,960,3.49,-73.971474,40.756176,-73.988251,40.718674
2013005501,2013005498,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,2,180,0.37,-73.963303,40.766083,-74.013321,40.709038
2013007332,2013007328,VTS,1,,1/1/2013 0:33,1/1/2013 0:39,1,360,0.95,-73.963913,40.766171,-73.975243,40.763554
2013003701,2013003697,VTS,1,,1/1/2013 0:33,1/1/2013 0:39,6,360,0.97,-73.961418,40.756424,-73.965858,40.754398
2013000141,2013000141,VTS,1,,1/1/2013 0:33,1/1/2013 0:50,5,1020,7.4,-73.872932,40.77412,-73.959129,40.810204
2013005505,2013005502,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,1,300,1.4,-73.971741,40.797417,-73.984116,40.780407
2013005507,2013005504,VTS,1,,1/1/2013 0:33,1/1/2013 0:40,2,420,0.6,-73.989403,40.743069,-73.991409,40.748981
2013008302,2013008298,VTS,5,,1/1/2013 0:33,1/1/2013 0:52,1,1140,5.64,-73.982361,40.752232,-74.041588,40.718796
2013003709,2013003705,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,6,720,3.87,-73.953705,40.779308,-73.917076,40.816704
2013002919,2013002916,VTS,1,,1/1/2013 0:33,1/1/2013 0:54,1,1260,5.62,-73.981194,40.774067,-74.016998,40.711376
2013007139,2013007135,VTS,1,,1/1/2013 0:33,1/1/2013 0:58,4,1500,1.64,-73.972763,40.764771,-73.99028,40.751251
2013000846,2013000843,VTS,1,,1/1/2013 0:33,1/1/2013 0:41,1,480,1.35,-74.002335,40.734516,-73.989151,40.723099
2013002161,2013002158,VTS,1,,1/1/2013 0:33,1/1/2013 0:46,3,780,2.04,-73.782089,40.644611,-73.994362,40.724449
2013004470,2013004467,VTS,1,,1/1/2013 0:33,1/1/2013 0:47,2,840,1.92,-73.965073,40.769619,-73.980865,40.747875
2013005815,2013005812,VTS,1,,1/1/2013 0:33,1/1/2013 0:43,1,600,1.13,-73.985718,40.740082,-73.992737,40.749451
2013006377,2013006373,VTS,1,,1/1/2013 0:33,1/1/2013 0:47,3,840,3.95,-73.988312,40.720146,-73.97715,40.764381
2013004104,2013004101,VTS,1,,1/1/2013 0:33,1/1/2013 0:42,2,540,2.23,-73.98674,40.739803,-73.990395,40.716122
2013004837,2013004834,VTS,1,,1/1/2013 0:33,1/1/2013 0:56,2,1380,3.34,-73.990044,40.735298,-73.985825,40.769051
2013006915,2013006911,VTS,1,,1/1/2013 0:33,1/1/2013 0:35,1,120,0.35,-73.964722,40.754898,-73.962669,40.758217
2013005179,2013005176,VTS,1,,1/1/2013 0:33,1/1/2013 0:38,1,300,0.4,-74.002769,40.739838,-74.004036,40.74213
2013006247,2013006243,CMT,1,N,1/1/2013 0:33,1/1/2013 0:37,1,245,1.5,-73.978035,40.783688,-73.961777,40.798767
2013006121,2013006117,VTS,1,,1/1/2013 0:33,1/1/2013 0:47,6,840,3.77,-73.960648,40.781422,-73.940567,40.750507
2013007346,2013007342,VTS,1,,1/1/2013 0:33,1/1/2013 0:45,1,720,2.67,-73.955826,40.764343,-73.97863,40.785957
2013001475,2013001472,VTS,1,,1/1/2013 0:33,1/1/2013 0:36,1,180,0.55,-73.964539,40.75581,-73.98278,40.731491
2013001802,2013001799,VTS,1,,1/1/2013 0:33,1/1/2013 0:56,1,1380,9.07,-73.990921,40.733887,-73.886948,40.753853
